Date,DIS.US
1985-10-01,1.3824
1985-10-02,1.4088
1985-10-03,1.4442
1985-10-04,1.418
1985-10-07,1.4265
1985-10-08,1.418
1985-10-09,1.4352
1985-10-10,1.4529
1985-10-11,1.4706
1985-10-14,1.4881
1985-10-15,1.4794
1985-10-16,1.4881
1985-10-17,1.4969
1985-10-18,1.4969
1985-10-21,1.4881
1985-10-22,1.4794
1985-10-23,1.4881
1985-10-24,1.4794
1985-10-25,1.4706
1985-10-28,1.4616
1985-10-29,1.4794
1985-10-30,1.4794
1985-10-31,1.5323
1985-11-01,1.5323
1985-11-04,1.5233
1985-11-05,1.5323
1985-11-06,1.541
1985-11-07,1.541
1985-11-08,1.541
1985-11-11,1.5939
1985-11-12,1.6202
1985-11-13,1.585
1985-11-14,1.6202
1985-11-15,1.6115
1985-11-18,1.5939
1985-11-19,1.585
1985-11-20,1.585
1985-11-21,1.6025
1985-11-22,1.6289
1985-11-25,1.6025
1985-11-26,1.6025
1985-11-27,1.6289
1985-11-29,1.6465
1985-12-02,1.6202
1985-12-03,1.6115
1985-12-04,1.6819
1985-12-05,1.6995
1985-12-06,1.6906
1985-12-09,1.7258
1985-12-10,1.7875
1985-12-11,1.7875
1985-12-12,1.7702
1985-12-13,1.7963
1985-12-16,1.8491
1985-12-17,1.8315
1985-12-18,1.814
1985-12-19,1.8315
1985-12-20,1.8932
1985-12-23,1.8756
1985-12-24,1.8404
1985-12-26,1.8315
1985-12-27,1.8491
1985-12-30,1.8491
1985-12-31,1.8844
1986-01-02,1.8756
1986-01-03,1.8932
1986-01-06,1.9197
1986-01-07,1.9903
1986-01-08,1.9638
1986-01-09,1.9021
1986-01-10,1.9108
1986-01-13,1.9987
1986-01-14,2.0429
1986-01-15,2.0252
1986-01-16,1.9987
1986-01-17,2.0252
1986-01-20,2.0076
1986-01-21,1.9549
1986-01-22,1.9373
1986-01-23,1.9283
1986-01-24,1.9549
1986-01-27,1.9724
1986-01-28,1.9724
1986-01-29,1.9724
1986-01-30,1.9459
1986-01-31,1.9724
1986-02-03,1.9812
1986-02-04,1.9903
1986-02-05,1.9638
1986-02-06,1.9638
1986-02-07,1.9812
1986-02-10,2.0517
1986-02-11,2.0782
1986-02-12,2.1133
1986-02-13,2.1575
1986-02-14,2.1485
1986-02-18,2.1485
1986-02-19,2.1046
1986-02-20,2.0956
1986-02-21,2.1221
1986-02-24,2.1485
1986-02-25,2.1838
1986-02-26,2.1927
1986-02-27,2.2629
1986-02-28,2.3158
1986-03-03,2.3158
1986-03-04,2.3864
1986-03-05,2.3774
1986-03-06,2.3864
1986-03-07,2.3599
1986-03-10,2.3335
1986-03-11,2.2367
1986-03-12,2.3246
1986-03-13,2.3599
1986-03-14,2.3774
1986-03-17,2.3158
1986-03-18,2.2984
1986-03-19,2.3335
1986-03-20,2.3599
1986-03-21,2.2894
1986-03-24,2.3335
1986-03-25,2.3511
1986-03-26,2.4744
1986-03-27,2.5009
1986-03-31,2.5009
1986-04-01,2.4568
1986-04-02,2.4392
1986-04-03,2.4744
1986-04-04,2.4215
1986-04-07,2.404
1986-04-08,2.536
1986-04-09,2.6592
1986-04-10,2.7208
1986-04-11,2.7208
1986-04-14,2.7298
1986-04-15,2.8882
1986-04-16,3.1261
1986-04-17,3.1613
1986-04-18,3.1261
1986-04-21,3.3021
1986-04-22,3.2757
1986-04-23,3.1965
1986-04-24,3.2582
1986-04-25,3.2229
1986-04-28,3.1435
1986-04-29,3.0467
1986-04-30,2.9938
1986-05-01,3.0027
1986-05-02,3.0996
1986-05-05,3.0553
1986-05-06,3.0733
1986-05-07,3.0115
1986-05-08,3.0467
1986-05-09,3.0907
1986-05-12,3.1261
1986-05-13,3.0907
1986-05-14,3.0204
1986-05-15,2.9938
1986-05-16,2.9145
1986-05-19,2.9411
1986-05-20,3.029
1986-05-21,3.0381
1986-05-22,3.0643
1986-05-23,3.0996
1986-05-27,3.1435
1986-05-28,3.1788
1986-05-29,3.1435
1986-05-30,3.1435
1986-06-02,3.1435
1986-06-03,3.2229
1986-06-04,3.3195
1986-06-05,3.3287
1986-06-06,3.4254
1986-06-09,3.3462
1986-06-10,3.3372
1986-06-11,3.3549
1986-06-12,3.4166
1986-06-13,3.4254
1986-06-16,3.3988
1986-06-17,3.3549
1986-06-18,3.3462
1986-06-19,3.3636
1986-06-20,3.3988
1986-06-23,3.3725
1986-06-24,3.3813
1986-06-25,3.5664
1986-06-26,3.6366
1986-06-27,3.6455
1986-06-30,3.6632
1986-07-01,3.6366
1986-07-02,3.584
1986-07-03,3.5223
1986-07-07,3.3372
1986-07-08,3.2582
1986-07-09,3.3549
1986-07-10,3.3372
1986-07-11,3.3287
1986-07-14,3.1523
1986-07-15,3.0733
1986-07-16,3.1702
1986-07-17,3.2493
1986-07-18,3.3287
1986-07-21,3.3372
1986-07-22,3.3372
1986-07-23,3.3111
1986-07-24,3.3462
1986-07-25,3.3372
1986-07-28,3.1874
1986-07-29,3.2404
1986-07-30,3.2757
1986-07-31,3.2404
1986-08-01,3.1523
1986-08-04,3.1435
1986-08-05,3.0733
1986-08-06,3.0204
1986-08-07,3.0381
1986-08-08,3.0027
1986-08-11,3.0996
1986-08-12,3.214
1986-08-13,3.1965
1986-08-14,3.1171
1986-08-15,3.0907
1986-08-18,3.0643
1986-08-19,3.0115
1986-08-20,3.0819
1986-08-21,3.0467
1986-08-22,3.0381
1986-08-25,2.9938
1986-08-26,2.9587
1986-08-27,2.9411
1986-08-28,3.0027
1986-08-29,3.0553
1986-09-02,2.9235
1986-09-03,2.8529
1986-09-04,2.8001
1986-09-05,2.7385
1986-09-08,2.7474
1986-09-09,2.7474
1986-09-10,2.677
1986-09-11,2.5009
1986-09-12,2.5537
1986-09-15,2.6152
1986-09-16,2.5799
1986-09-17,2.5009
1986-09-18,2.4568
1986-09-19,2.4568
1986-09-22,2.4303
1986-09-23,2.5184
1986-09-24,2.6946
1986-09-25,2.6064
1986-09-26,2.6417
1986-09-29,2.5623
1986-09-30,2.6507
1986-10-01,2.7474
1986-10-02,2.7298
1986-10-03,2.7208
1986-10-06,2.756
1986-10-07,2.7826
1986-10-08,2.7913
1986-10-09,2.7474
1986-10-10,2.7385
1986-10-13,2.7648
1986-10-14,2.7739
1986-10-15,2.8352
1986-10-16,2.8618
1986-10-17,2.8529
1986-10-20,2.8179
1986-10-21,2.8529
1986-10-22,2.8709
1986-10-23,2.9411
1986-10-24,2.8794
1986-10-27,2.8971
1986-10-28,2.906
1986-10-29,2.9145
1986-10-30,2.95
1986-10-31,2.9411
1986-11-03,2.9411
1986-11-04,2.9145
1986-11-05,2.9323
1986-11-06,2.9411
1986-11-07,2.9852
1986-11-10,3.0027
1986-11-11,3.0027
1986-11-12,2.9763
1986-11-13,2.8794
1986-11-14,2.8446
1986-11-17,2.8268
1986-11-18,2.7031
1986-11-19,2.7208
1986-11-20,2.8709
1986-11-21,2.9674
1986-11-24,2.9323
1986-11-25,2.9411
1986-11-26,2.9235
1986-11-28,2.8882
1986-12-01,2.8971
1986-12-02,3.0204
1986-12-03,3.0204
1986-12-04,2.9674
1986-12-05,2.9938
1986-12-08,2.9938
1986-12-09,2.9763
1986-12-10,3.0467
1986-12-11,3.029
1986-12-12,3.0819
1986-12-15,3.0467
1986-12-16,3.0381
1986-12-17,3.029
1986-12-18,3.0553
1986-12-19,3.029
1986-12-22,2.9852
1986-12-23,2.9674
1986-12-24,2.9235
1986-12-26,2.9235
1986-12-29,2.906
1986-12-30,2.8446
1986-12-31,2.8971
1987-01-02,3.0115
1987-01-05,3.1965
1987-01-06,3.2229
1987-01-07,3.2933
1987-01-08,3.2757
1987-01-09,3.2582
1987-01-12,3.2844
1987-01-13,3.3549
1987-01-14,3.3988
1987-01-15,3.3903
1987-01-16,3.3549
1987-01-19,3.4254
1987-01-20,3.5048
1987-01-21,3.5926
1987-01-22,3.7602
1987-01-23,3.531
1987-01-26,3.6808
1987-01-27,3.6984
1987-01-28,3.6984
1987-01-29,3.7072
1987-01-30,3.7953
1987-02-02,3.7865
1987-02-03,3.8305
1987-02-04,3.9008
1987-02-05,3.8832
1987-02-06,3.7602
1987-02-09,3.6984
1987-02-10,3.6808
1987-02-11,3.7335
1987-02-12,3.8215
1987-02-13,3.9272
1987-02-17,4.0329
1987-02-18,3.9538
1987-02-19,3.9712
1987-02-20,3.9625
1987-02-23,3.945
1987-02-24,3.9272
1987-02-25,3.945
1987-02-26,3.8746
1987-02-27,3.9889
1987-03-02,3.936
1987-03-03,3.9538
1987-03-04,4.0329
1987-03-05,4.0507
1987-03-06,4.0153
1987-03-09,4.1388
1987-03-10,4.0682
1987-03-11,4.077
1987-03-12,4.0593
1987-03-13,4.0153
1987-03-16,3.936
1987-03-17,4.077
1987-03-18,4.077
1987-03-19,4.0418
1987-03-20,4.077
1987-03-23,4.1738
1987-03-24,4.2709
1987-03-25,4.2883
1987-03-26,4.3588
1987-03-27,4.3059
1987-03-30,4.1825
1987-03-31,4.1915
1987-04-01,4.2179
1987-04-02,4.3323
1987-04-03,4.4469
1987-04-06,4.5082
1987-04-07,4.4292
1987-04-08,4.4382
1987-04-09,4.3323
1987-04-10,4.3236
1987-04-13,4.1915
1987-04-14,4.1563
1987-04-15,4.2179
1987-04-16,4.3059
1987-04-20,4.2531
1987-04-21,4.3413
1987-04-22,4.2709
1987-04-23,4.2973
1987-04-24,4.165
1987-04-27,4.1123
1987-04-28,4.2531
1987-04-29,4.3146
1987-04-30,4.3236
1987-05-01,4.2883
1987-05-04,4.2883
1987-05-05,4.4382
1987-05-06,4.4553
1987-05-07,4.4292
1987-05-08,4.3852
1987-05-11,4.3498
1987-05-12,4.3763
1987-05-13,4.3675
1987-05-14,4.2709
1987-05-15,4.2003
1987-05-18,4.1738
1987-05-19,4.0946
1987-05-20,4.0329
1987-05-21,4.1034
1987-05-22,4.1123
1987-05-26,4.2709
1987-05-27,4.3059
1987-05-28,4.3498
1987-05-29,4.3059
1987-06-01,4.2973
1987-06-02,4.2973
1987-06-03,4.3588
1987-06-04,4.3236
1987-06-05,4.3413
1987-06-08,4.4646
1987-06-09,4.5082
1987-06-10,4.5877
1987-06-11,4.579
1987-06-12,4.5436
1987-06-15,4.57
1987-06-16,4.5525
1987-06-17,4.6143
1987-06-18,4.6845
1987-06-19,4.6934
1987-06-22,4.8255
1987-06-23,4.8255
1987-06-24,4.8696
1987-06-25,4.8518
1987-06-26,4.9313
1987-06-29,4.8783
1987-06-30,4.8696
1987-07-01,4.7989
1987-07-02,4.8518
1987-07-06,4.8783
1987-07-07,4.887
1987-07-08,4.8255
1987-07-09,4.7551
1987-07-10,4.7814
1987-07-13,4.7814
1987-07-14,4.8342
1987-07-15,4.7814
1987-07-16,4.8077
1987-07-17,4.7462
1987-07-20,4.6669
1987-07-21,4.6493
1987-07-22,4.6934
1987-07-23,4.7727
1987-07-24,4.7551
1987-07-27,4.8167
1987-07-28,4.8605
1987-07-29,4.8959
1987-07-30,4.8783
1987-07-31,4.8605
1987-08-03,4.9225
1987-08-04,4.8605
1987-08-05,4.9752
1987-08-06,5.0634
1987-08-07,5.116
1987-08-10,5.2569
1987-08-11,5.3186
1987-08-12,5.301
1987-08-13,5.2569
1987-08-14,5.3099
1987-08-17,5.3889
1987-08-18,5.301
1987-08-19,5.2481
1987-08-20,5.3538
1987-08-21,5.4947
1987-08-24,5.4331
1987-08-25,5.5209
1987-08-26,5.4594
1987-08-27,5.424
1987-08-28,5.301
1987-08-31,5.3889
1987-09-01,5.2919
1987-09-02,5.1425
1987-09-03,5.0368
1987-09-04,5.028
1987-09-08,4.8783
1987-09-09,4.8783
1987-09-10,5.0895
1987-09-11,5.2657
1987-09-14,5.2394
1987-09-15,5.1866
1987-09-16,5.0368
1987-09-17,4.9576
1987-09-18,4.9839
1987-09-21,4.9047
1987-09-22,5.0192
1987-09-23,5.125
1987-09-24,5.1953
1987-09-25,5.1866
1987-09-28,5.2746
1987-09-29,5.2304
1987-09-30,5.2218
1987-10-01,5.3273
1987-10-02,5.3802
1987-10-05,5.2657
1987-10-06,5.0986
1987-10-07,5.1601
1987-10-08,5.0457
1987-10-09,4.9752
1987-10-12,4.8959
1987-10-13,5.0106
1987-10-14,4.7904
1987-10-15,4.6845
1987-10-16,4.3763
1987-10-19,3.0996
1987-10-20,3.3549
1987-10-21,3.9976
1987-10-22,3.5664
1987-10-23,3.4341
1987-10-26,3.0996
1987-10-27,3.2317
1987-10-28,3.2667
1987-10-29,3.4605
1987-10-30,3.7248
1987-11-02,3.8571
1987-11-03,3.5748
1987-11-04,3.5048
1987-11-05,3.6718
1987-11-06,3.6366
1987-11-09,3.4957
1987-11-10,3.4341
1987-11-11,3.4517
1987-11-12,3.5748
1987-11-13,3.5664
1987-11-16,3.6455
1987-11-17,3.5575
1987-11-18,3.7072
1987-11-19,3.584
1987-11-20,3.5748
1987-11-23,3.5926
1987-11-24,3.7424
1987-11-25,3.7953
1987-11-27,3.6894
1987-11-30,3.531
1987-12-01,3.5485
1987-12-02,3.5575
1987-12-03,3.3903
1987-12-04,3.3372
1987-12-07,3.5048
1987-12-08,3.6808
1987-12-09,3.7424
1987-12-10,3.7335
1987-12-11,3.6894
1987-12-14,3.8746
1987-12-15,3.945
1987-12-16,3.9889
1987-12-17,3.8215
1987-12-18,4.0066
1987-12-21,4.0593
1987-12-22,4.0682
1987-12-23,4.1738
1987-12-24,4.2354
1987-12-28,4.077
1987-12-29,4.0593
1987-12-30,4.0507
1987-12-31,3.9976
1988-01-04,4.2003
1988-01-05,4.2618
1988-01-06,4.2794
1988-01-07,4.2973
1988-01-08,3.936
1988-01-11,4.077
1988-01-12,3.945
1988-01-13,3.9889
1988-01-14,3.9803
1988-01-15,4.0858
1988-01-18,4.1123
1988-01-19,4.0593
1988-01-20,3.8571
1988-01-21,3.9185
1988-01-22,3.9008
1988-01-25,4.0066
1988-01-26,3.9625
1988-01-27,3.9185
1988-01-28,3.8922
1988-01-29,3.9272
1988-02-01,3.9097
1988-02-02,3.8922
1988-02-03,3.7776
1988-02-04,3.7335
1988-02-05,3.7424
1988-02-08,3.6632
1988-02-09,3.7602
1988-02-10,3.8571
1988-02-11,3.936
1988-02-12,3.9712
1988-02-16,3.9803
1988-02-17,3.9803
1988-02-18,3.8922
1988-02-19,3.936
1988-02-22,4.0153
1988-02-23,4.0946
1988-02-24,4.1474
1988-02-25,4.077
1988-02-26,4.0507
1988-02-29,4.1474
1988-03-01,4.165
1988-03-02,4.2003
1988-03-03,4.2003
1988-03-04,4.1034
1988-03-07,4.1563
1988-03-08,4.2003
1988-03-09,4.2709
1988-03-10,4.1474
1988-03-11,4.165
1988-03-14,4.2531
1988-03-15,4.2267
1988-03-16,4.2883
1988-03-17,4.3236
1988-03-18,4.3146
1988-03-21,4.2531
1988-03-22,4.2267
1988-03-23,4.2354
1988-03-24,4.1208
1988-03-25,4.077
1988-03-28,4.0329
1988-03-29,4.0946
1988-03-30,4.0153
1988-03-31,3.9889
1988-04-04,3.8832
1988-04-05,3.8392
1988-04-06,3.945
1988-04-07,3.945
1988-04-08,3.8922
1988-04-11,3.8479
1988-04-12,3.8129
1988-04-13,3.8305
1988-04-14,3.7335
1988-04-15,3.7865
1988-04-18,3.7602
1988-04-19,3.7602
1988-04-20,3.7509
1988-04-21,3.7072
1988-04-22,3.7159
1988-04-25,3.804
1988-04-26,3.9097
1988-04-27,3.9097
1988-04-28,3.9097
1988-04-29,3.8922
1988-05-02,3.936
1988-05-03,3.9272
1988-05-04,3.8832
1988-05-05,3.8746
1988-05-06,3.8655
1988-05-09,3.8746
1988-05-10,3.8479
1988-05-11,3.7865
1988-05-12,3.7602
1988-05-13,3.7776
1988-05-16,3.8479
1988-05-17,3.8571
1988-05-18,3.8215
1988-05-19,3.804
1988-05-20,3.7509
1988-05-23,3.7072
1988-05-24,3.7424
1988-05-25,3.7865
1988-05-26,3.8655
1988-05-27,3.8479
1988-05-31,3.9185
1988-06-01,4.0329
1988-06-02,4.0946
1988-06-03,4.1388
1988-06-06,4.1388
1988-06-07,4.1208
1988-06-08,4.2091
1988-06-09,4.2445
1988-06-10,4.2709
1988-06-13,4.2618
1988-06-14,4.2531
1988-06-15,4.2003
1988-06-16,4.1474
1988-06-17,4.1563
1988-06-20,4.2003
1988-06-21,4.2267
1988-06-22,4.3323
1988-06-23,4.3852
1988-06-24,4.394
1988-06-27,4.3059
1988-06-28,4.2618
1988-06-29,4.2531
1988-06-30,4.2618
1988-07-01,4.2973
1988-07-05,4.3059
1988-07-06,4.3236
1988-07-07,4.2883
1988-07-08,4.2091
1988-07-11,4.2354
1988-07-12,4.165
1988-07-13,4.165
1988-07-14,4.1738
1988-07-15,4.1915
1988-07-18,4.2618
1988-07-19,4.2973
1988-07-20,4.2618
1988-07-21,4.2003
1988-07-22,4.1388
1988-07-25,4.0858
1988-07-26,4.1123
1988-07-27,4.1208
1988-07-28,4.1825
1988-07-29,4.2794
1988-08-01,4.2883
1988-08-02,4.2794
1988-08-03,4.3236
1988-08-04,4.2883
1988-08-05,4.2794
1988-08-08,4.2883
1988-08-09,4.2354
1988-08-10,4.1563
1988-08-11,4.2003
1988-08-12,4.2445
1988-08-15,4.2003
1988-08-16,4.1825
1988-08-17,4.2267
1988-08-18,4.1915
1988-08-19,4.165
1988-08-22,4.1388
1988-08-23,4.0682
1988-08-24,4.165
1988-08-25,4.1298
1988-08-26,4.1738
1988-08-29,4.2179
1988-08-30,4.2445
1988-08-31,4.2445
1988-09-01,4.1563
1988-09-02,4.2531
1988-09-06,4.2883
1988-09-07,4.2618
1988-09-08,4.2973
1988-09-09,4.4116
1988-09-12,4.394
1988-09-13,4.3236
1988-09-14,4.2883
1988-09-15,4.2618
1988-09-16,4.3059
1988-09-19,4.2709
1988-09-20,4.2794
1988-09-21,4.2883
1988-09-22,4.2883
1988-09-23,4.2794
1988-09-26,4.2709
1988-09-27,4.2883
1988-09-28,4.2883
1988-09-29,4.3413
1988-09-30,4.394
1988-10-03,4.3763
1988-10-04,4.3588
1988-10-05,4.3763
1988-10-06,4.3498
1988-10-07,4.4469
1988-10-10,4.4996
1988-10-11,4.4819
1988-10-12,4.4469
1988-10-13,4.4469
1988-10-14,4.4819
1988-10-17,4.4731
1988-10-18,4.4996
1988-10-19,4.4553
1988-10-20,4.5436
1988-10-21,4.57
1988-10-24,4.6143
1988-10-25,4.6051
1988-10-26,4.579
1988-10-27,4.5436
1988-10-28,4.491
1988-10-31,4.491
1988-11-01,4.4469
1988-11-02,4.4028
1988-11-03,4.394
1988-11-04,4.3323
1988-11-07,4.2709
1988-11-08,4.2794
1988-11-09,4.2883
1988-11-10,4.2794
1988-11-11,4.2003
1988-11-14,4.1563
1988-11-15,4.1123
1988-11-16,4.1123
1988-11-17,4.1563
1988-11-18,4.2179
1988-11-21,4.2618
1988-11-22,4.2709
1988-11-23,4.2531
1988-11-25,4.2003
1988-11-28,4.2091
1988-11-29,4.2267
1988-11-30,4.2973
1988-12-01,4.2618
1988-12-02,4.2709
1988-12-05,4.3236
1988-12-06,4.394
1988-12-07,4.4292
1988-12-08,4.4204
1988-12-09,4.4553
1988-12-12,4.4204
1988-12-13,4.4646
1988-12-14,4.4469
1988-12-15,4.4382
1988-12-16,4.4292
1988-12-19,4.4646
1988-12-20,4.4469
1988-12-21,4.394
1988-12-22,4.4116
1988-12-23,4.4204
1988-12-27,4.4204
1988-12-28,4.4382
1988-12-29,4.5173
1988-12-30,4.4646
1989-01-03,4.4646
1989-01-04,4.57
1989-01-05,4.5614
1989-01-06,4.5967
1989-01-09,4.6231
1989-01-10,4.6582
1989-01-11,4.6582
1989-01-12,4.6758
1989-01-13,4.6582
1989-01-16,4.6669
1989-01-17,4.6582
1989-01-18,4.6845
1989-01-19,4.6231
1989-01-20,4.6582
1989-01-23,4.7375
1989-01-24,4.8605
1989-01-25,4.8959
1989-01-26,4.9397
1989-01-27,5.0457
1989-01-30,5.0808
1989-01-31,5.0986
1989-02-01,5.0808
1989-02-02,5.0544
1989-02-03,5.0368
1989-02-06,4.9752
1989-02-07,5.1336
1989-02-08,5.0986
1989-02-09,5.0895
1989-02-10,4.9839
1989-02-13,5.0368
1989-02-14,5.0544
1989-02-15,5.0368
1989-02-16,5.0808
1989-02-17,5.1073
1989-02-21,5.116
1989-02-22,5.028
1989-02-23,5.028
1989-02-24,4.9397
1989-02-27,4.9752
1989-02-28,5.028
1989-03-01,5.0544
1989-03-02,5.0986
1989-03-03,5.1866
1989-03-06,5.2746
1989-03-07,5.2304
1989-03-08,5.1688
1989-03-09,5.1425
1989-03-10,5.1866
1989-03-13,5.213
1989-03-14,5.1866
1989-03-15,5.2481
1989-03-16,5.3362
1989-03-17,5.2394
1989-03-20,5.1336
1989-03-21,5.1688
1989-03-22,5.204
1989-03-23,5.1513
1989-03-27,5.1601
1989-03-28,5.1601
1989-03-29,5.2394
1989-03-30,5.2834
1989-03-31,5.3362
1989-04-03,5.4331
1989-04-04,5.4331
1989-04-05,5.3714
1989-04-06,5.3273
1989-04-07,5.3978
1989-04-10,5.4331
1989-04-11,5.4331
1989-04-12,5.4331
1989-04-13,5.3625
1989-04-14,5.4771
1989-04-17,5.5562
1989-04-18,5.6093
1989-04-19,5.7411
1989-04-20,5.7501
1989-04-21,5.7853
1989-04-24,5.7501
1989-04-25,5.6973
1989-04-26,5.7411
1989-04-27,5.8115
1989-04-28,5.7941
1989-05-01,5.8381
1989-05-02,5.8115
1989-05-03,5.8293
1989-05-04,5.8029
1989-05-05,5.7941
1989-05-08,5.7411
1989-05-09,5.7853
1989-05-10,5.8557
1989-05-11,5.9348
1989-05-12,6.2695
1989-05-15,6.4015
1989-05-16,6.3048
1989-05-17,6.3314
1989-05-18,6.34
1989-05-19,6.3664
1989-05-22,6.4809
1989-05-23,6.4015
1989-05-24,6.3314
1989-05-25,6.3752
1989-05-26,6.3928
1989-05-30,6.2871
1989-05-31,6.3314
1989-06-01,6.34
1989-06-02,6.4193
1989-06-05,6.3928
1989-06-06,6.3488
1989-06-07,6.4105
1989-06-08,6.4105
1989-06-09,6.3928
1989-06-12,6.3577
1989-06-13,6.2518
1989-06-14,6.2607
1989-06-15,6.2169
1989-06-16,6.1463
1989-06-19,6.1816
1989-06-20,6.2434
1989-06-21,6.3314
1989-06-22,6.3842
1989-06-23,6.472
1989-06-26,6.4984
1989-06-27,6.6835
1989-06-28,6.6131
1989-06-29,6.4455
1989-06-30,6.4371
1989-07-03,6.3842
1989-07-05,6.4634
1989-07-06,6.5953
1989-07-07,6.6306
1989-07-10,6.6659
1989-07-11,6.7184
1989-07-12,6.7362
1989-07-13,6.7979
1989-07-14,6.8155
1989-07-17,6.9828
1989-07-18,6.939
1989-07-19,6.9476
1989-07-20,6.8948
1989-07-21,6.9212
1989-07-24,6.9212
1989-07-25,7.115
1989-07-26,7.4759
1989-07-27,7.4056
1989-07-28,7.2912
1989-07-31,7.3261
1989-08-01,7.4759
1989-08-02,7.8105
1989-08-03,8.242
1989-08-04,7.9074
1989-08-07,7.8194
1989-08-08,8.1364
1989-08-09,7.9601
1989-08-10,8.0308
1989-08-11,7.8986
1989-08-14,7.8898
1989-08-15,7.8635
1989-08-16,7.8635
1989-08-17,7.74
1989-08-18,7.5993
1989-08-21,7.837
1989-08-22,7.7842
1989-08-23,7.7664
1989-08-24,7.9865
1989-08-25,7.9339
1989-08-28,7.9516
1989-08-29,7.9601
1989-08-30,8.013
1989-08-31,8.0042
1989-09-01,8.0835
1989-09-05,8.3302
1989-09-06,8.2862
1989-09-07,8.2684
1989-09-08,8.1715
1989-09-11,8.0395
1989-09-12,8.013
1989-09-13,7.8194
1989-09-14,7.6963
1989-09-15,7.7489
1989-09-18,7.9426
1989-09-19,8.0482
1989-09-20,7.9865
1989-09-21,8.0395
1989-09-22,8.0308
1989-09-25,8.066
1989-09-26,8.1894
1989-09-27,8.1978
1989-09-28,8.1894
1989-09-29,8.2333
1989-10-02,8.5061
1989-10-03,8.6736
1989-10-04,8.6206
1989-10-05,8.5677
1989-10-06,8.7176
1989-10-09,9.1844
1989-10-10,8.9459
1989-10-11,8.9289
1989-10-12,8.8848
1989-10-13,8.3917
1989-10-16,8.4093
1989-10-17,8.2684
1989-10-18,8.1894
1989-10-19,8.4622
1989-10-20,8.4801
1989-10-23,8.6912
1989-10-24,8.4358
1989-10-25,8.5413
1989-10-26,8.3213
1989-10-27,8.2333
1989-10-30,8.3917
1989-10-31,8.4444
1989-11-01,8.3917
1989-11-02,8.3831
1989-11-03,8.3739
1989-11-06,8.3123
1989-11-07,8.242
1989-11-08,8.3831
1989-11-09,8.4884
1989-11-10,8.612
1989-11-13,8.647
1989-11-14,8.5238
1989-11-15,8.7176
1989-11-16,8.7789
1989-11-17,8.8673
1989-11-20,8.8324
1989-11-21,8.7262
1989-11-22,8.7789
1989-11-24,8.8499
1989-11-27,8.9289
1989-11-28,8.8673
1989-11-29,8.7789
1989-11-30,8.7963
1989-12-01,8.8673
1989-12-04,8.7881
1989-12-05,8.8499
1989-12-06,9.044
1989-12-07,8.9289
1989-12-08,8.8405
1989-12-11,8.9459
1989-12-12,8.8405
1989-12-13,8.9197
1989-12-14,8.9197
1989-12-15,8.8673
1989-12-18,8.5941
1989-12-19,8.4093
1989-12-20,7.6343
1989-12-21,7.793
1989-12-22,7.8105
1989-12-26,7.7578
1989-12-27,7.4497
1989-12-28,7.652
1989-12-29,7.6343
1990-01-02,7.8722
1990-01-03,7.8898
1990-01-04,7.8811
1990-01-05,7.9074
1990-01-08,7.9779
1990-01-09,7.9692
1990-01-10,7.7135
1990-01-11,7.7135
1990-01-12,7.4936
1990-01-15,7.5025
1990-01-16,7.6343
1990-01-17,7.5199
1990-01-18,7.4936
1990-01-19,7.4759
1990-01-22,7.2381
1990-01-23,7.1591
1990-01-24,7.2028
1990-01-25,7.1324
1990-01-26,7.115
1990-01-29,7.2293
1990-01-30,7.1677
1990-01-31,7.106
1990-02-01,6.9476
1990-02-02,7.1503
1990-02-05,7.3614
1990-02-06,7.3439
1990-02-07,7.4405
1990-02-08,7.4405
1990-02-09,7.4056
1990-02-12,7.3085
1990-02-13,7.3439
1990-02-14,7.4497
1990-02-15,7.5286
1990-02-16,7.4936
1990-02-20,7.3526
1990-02-21,7.2999
1990-02-22,7.2645
1990-02-23,7.1503
1990-02-26,7.3261
1990-02-27,7.4142
1990-02-28,7.4759
1990-03-01,7.3792
1990-03-02,7.4497
1990-03-05,7.5552
1990-03-06,7.652
1990-03-07,7.6343
1990-03-08,7.6785
1990-03-09,7.5727
1990-03-12,7.6434
1990-03-13,7.74
1990-03-14,7.8722
1990-03-15,7.8458
1990-03-16,7.9162
1990-03-19,7.8898
1990-03-20,7.9074
1990-03-21,7.8458
1990-03-22,7.6343
1990-03-23,7.8017
1990-03-26,7.7048
1990-03-27,7.7842
1990-03-28,7.74
1990-03-29,7.6434
1990-03-30,7.5816
1990-04-02,7.5816
1990-04-03,7.7664
1990-04-04,7.6434
1990-04-05,7.8017
1990-04-06,7.7842
1990-04-09,7.7755
1990-04-10,7.793
1990-04-11,7.8635
1990-04-12,7.837
1990-04-16,7.8105
1990-04-17,7.8105
1990-04-18,7.6963
1990-04-19,7.6343
1990-04-20,7.652
1990-04-23,7.5993
1990-04-24,7.5375
1990-04-25,7.6079
1990-04-26,7.5727
1990-04-27,7.4936
1990-04-30,7.5552
1990-05-01,7.564
1990-05-02,7.6079
1990-05-03,7.6434
1990-05-04,7.7048
1990-05-07,7.74
1990-05-08,7.6785
1990-05-09,7.5904
1990-05-10,7.4759
1990-05-11,7.6607
1990-05-14,7.6963
1990-05-15,7.7135
1990-05-16,7.6963
1990-05-17,7.6871
1990-05-18,7.8635
1990-05-21,7.9426
1990-05-22,8.1715
